center_az_deg,center_el_deg,scenario,center_displacement_cm,max_orientation_error_deg,median_orientation_error_deg,orientation_error_horizontal_deg,orientation_error_oblique_45_deg,orientation_error_vertical_deg,jacobian_det,jacobian_scale_major,jacobian_scale_minor
-7.5,-20.0,planar_no_correction,0.2709114685029146,4.829619276698054,2.149611171028191,2.4228664410485408,4.69106519674051,0.0,0.8605517197188955,0.9870778749443575,0.8718174538836722
-5.0,-20.0,planar_no_correction,0.244443089591836,4.410373772208942,2.3690510820466457,1.6106333928331082,4.361259074623163,0.0,0.8729792948014794,0.9942082969773219,0.878064785272449
-2.5,-20.0,planar_no_correction,0.22876737128490415,3.982229584126756,2.4692445170617034,0.8039405482168149,3.982229584126756,0.0,0.8805025345480224,0.9985443732319863,0.8817860859784348
0.0,-20.0,planar_no_correction,0.22356575801004652,3.5547717728171904,2.5104495251033896,0.0,3.5547717728171904,0.0,0.8830214524300574,0.9999994074080396,0.883021975701781
2.5,-20.0,planar_no_correction,0.22876737128490415,3.982229584126742,2.4692445170616892,0.8039405482167865,3.079457475503446,0.0,0.8805025345480224,0.9985443732319863,0.8817860859784348
5.0,-20.0,planar_no_correction,0.244443089591836,4.410373772208942,2.369051082046653,1.6106333928331082,2.5566545453335436,0.0,0.8729792948014794,0.9942082969773219,0.878064785272449
7.5,-20.0,planar_no_correction,0.2709114685029146,4.829619276698054,2.149611171028198,2.4228664410485834,1.9865443473665323,0.0,0.8605517197188955,0.9870778749443575,0.8718174538836722
10.0,-20.0,planar_no_correction,0.30896237830318796,5.266421253571707,1.8791433026999513,3.2434997342010092,1.3691379269601356,0.0,0.843384612409123,0.9772958139027121,0.8629778214655079
12.5,-20.0,planar_no_correction,0.3600326977502981,5.72747898982675,2.1247185236707082,4.075503832594578,0.7042912445378136,0.0,0.821704863863421,0.9650563749934932,0.8514578890471153
15.0,-20.0,planar_no_correction,0.4262592678716484,6.213321556828987,2.5657787143304915,4.922001085699804,0.008280146346379524,0.0,0.7957976981169532,0.9505958217239175,0.8371567388901036
17.5,-20.0,planar_no_correction,0.5104379062520712,6.7398416412251265,3.008572163861963,5.786310928721804,0.7689866100399456,0.0,0.7660019552674633,0.9341755937773196,0.8199764159649582
20.0,-20.0,planar_no_correction,0.6159526425318043,7.322115302213859,3.454510751595244,6.672000512082533,1.5783497663358332,0.0,0.7327044927406501,0.9160580431533932,0.7998450515410835
22.5,-20.0,planar_no_correction,0.7467268629379012,7.989306616042853,3.9056666961260618,7.582942193058642,2.4369872940399517,0.0,0.6963338002118639,0.8964786724481624,0.7767432975402194
25.0,-20.0,planar_no_correction,0.9072227107045617,8.74379418479674,4.365012111602525,8.523379709784564,3.3455968406149026,0.0,0.6573529369805393,0.8756228195665224,0.7507261372036447
27.5,-20.0,planar_no_correction,1.1024952736587732,9.585966489278576,4.766849882471902,9.498005232199148,4.304938679480074,0.0,0.6162519121225611,0.8536147180823925,0.7219321540131638
30.0,-20.0,planar_no_correction,1.3382990877836218,10.512049960163466,5.242682145913726,10.512049960163466,5.315816760832931,0.0,0.573539637215337,0.8305214556002346,0.6905777488925054
32.5,-20.0,planar_no_correction,1.6212444775296517,11.571391537768463,5.741330567087033,11.571391537768463,6.379057812596329,0.0,0.5297355886822178,0.8063675024005698,0.6569406469199043
35.0,-20.0,planar_no_correction,1.9590062568738211,12.71100578453931,6.142527150373596,12.682682299281211,7.495488168365171,0.0,0.48536132171031204,0.7811524190489343,0.6213400994152297
37.5,-20.0,planar_no_correction,2.3605944302530926,13.982754947566477,6.690552883048284,13.853503281377286,8.66590803350499,0.0,0.4409319801771025,0.7548660022193051,0.5841195376143091
40.0,-20.0,planar_no_correction,2.836704850669906,15.331163232656039,7.091057901776537,15.09255004809144,9.891062953530792,0.0,0.39694794702830377,0.7274985841127363,0.5456339788103161
42.5,-20.0,planar_no_correction,3.400177978498599,16.825092009873515,7.731009578500242,16.409857683194957,11.171612325224672,0.0,0.35388677709466093,0.6990467704544358,0.5062419169243948
45.0,-20.0,planar_no_correction,4.06660768892671,18.439420771062487,8.146511250621352,17.817073773762985,12.5080948964779,0.0,0.31219554944193223,0.6695159196822255,0.4663004123787089
47.5,-20.0,planar_no_correction,4.855162328245528,20.16539475120632,8.538492006298057,19.327789719732408,13.900891339310078,0.0,0.2722837691184647,0.6389206725929442,0.42616208990930005
50.0,-20.0,planar_no_correction,5.789711433233299,22.01564734806476,9.18993612826766,20.957941972862443,15.350184156039518,0.0,0.23451693871149412,0.6072844826641293,0.38617311228286133
-50.0,-17.5,planar_no_correction,5.533237667044071,20.789410697861143,7.928887429963623,18.869440471784998,2.0239462099832934,0.0,0.24156920771286197,0.6149658737684606,0.3928172570496402
-47.5,-17.5,planar_no_correction,4.618364545244356,18.969156573709682,7.585610405625481,17.378777278245764,0.9401489588384493,0.0,0.2804717414176699,0.6467338129936242,0.4336741574086138
-45.0,-17.5,planar_no_correction,3.8472875311640715,17.27078247512162,7.21958448122858,16.002259024445408,0.013006554997133435,0.0,0.32158372659487194,0.6773775515231689,0.4747481310411754
-42.5,-17.5,planar_no_correction,3.1964844831258294,15.683219075760121,6.701327881019175,14.72399820060653,0.845826529025544,0.0,0.36452866944688644,0.7068616346493029,0.5157001760715745
-40.0,-17.5,planar_no_correction,2.647066770024489,14.228149698081893,6.246328658765535,13.530601288996763,1.5676541244010025,0.0,0.4088847505046554,0.7351583553511132,0.5561859530377931
-37.5,-17.5,planar_no_correction,2.1836698422434706,12.890354199559937,5.887069598416893,12.410705975087183,2.1869019142661443,0.0,0.454191446385149,0.7622490257551162,0.5958570375806093
-35.0,-17.5,planar_no_correction,1.7936451476804023,11.633388470158906,5.3958826381895975,11.354609784580873,2.711103122214439,0.0,0.49995684149888464,0.7881251533962479,0.6343622448090042
-32.5,-17.5,planar_no_correction,1.4664612713312624,10.485833961378859,5.039855118660931,10.353971359843058,3.1469726383166687,0.0,0.5456655056761966,0.8127890481765412,0.6713494810250886
-30.0,-17.5,planar_no_correction,1.1932527627836265,9.438102112217592,4.600858047758081,9.401569245351197,3.500471768890236,0.0,0.5907868039418772,0.8362529012898956,0.7064690634024777
-27.5,-17.5,planar_no_correction,0.9664747495719209,8.49110615898627,4.240875643313025,8.49110615898627,3.7768728098694737,0.0,0.6347834972220631,0.8585346786666302,0.7393801473551778
-25.0,-17.5,planar_no_correction,0.779634510973776,7.629587988724097,3.8286897423754596,7.617049259492205,3.9808210322271975,0.0,0.6771204877253233,0.8796485482236679,0.7697625251501604
-22.5,-17.5,planar_no_correction,0.6270805436178003,6.870457412356245,3.4286857140840112,6.7744989379530125,4.116392698798791,0.0,0.7172735602122459,0.8995879580404126,0.7973356621788212
-20.0,-17.5,planar_no_correction,0.5038373737376686,6.207207145168468,3.0365071393435485,5.959080246806877,4.18714842550925,0.0,0.7547379703748527,0.9183024675936476,0.8218838530975472
-17.5,-17.5,planar_no_correction,0.40548207928239516,5.623706324466113,2.649266282315992,5.166852315857341,4.196181655662315,0.0,0.7890367341024405,0.9356754613575234,0.8432803538073635
-15.0,-17.5,planar_no_correction,0.3280668060202454,5.109998832723946,2.265085890584487,4.394232063801496,4.146162306301818,0.0,0.8197284764677496,0.9515150297830903,0.8614981905799397
-12.5,-17.5,planar_no_correction,0.2680984329271732,4.652147865186464,1.8827218429246173,3.6379292555516827,4.039375823197247,0.0,0.8464147067331947,0.9655672624912367,0.8765983889608899
-10.0,-17.5,planar_no_correction,0.22258519283589143,4.234472754178768,1.5013295546513916,2.8948905274987737,3.8777579829356625,0.0,0.8687463954359979,0.9775489766473521,0.8886985881929839
-7.5,-17.5,planar_no_correction,0.18914043883337145,3.8415196648997494,1.5379079971525087,2.1622504422185784,3.6629258332068417,0.0,0.8864297414829577,0.9871862179993922,0.8979356937127575
-5.0,-17.5,planar_no_correction,0.16609184461907642,3.4597121600222636,1.793845611809573,1.437287968843009,3.3962051835869858,0.0,0.899231030976537,0.9942453679128984,0.9044357258250909
-2.5,-17.5,planar_no_correction,0.15249882038587587,3.0786550615916326,1.9294306610578147,0.717387037354797,3.0786550615916326,0.0,0.9069805049652071,0.9985519635007758,0.9082957503638242
0.0,-17.5,planar_no_correction,0.14799254669963702,2.711089540690267,1.9125693944988882,0.0,2.711089540690267,0.0,0.909575170196661,0.9999994074080394,0.9095757092039138
2.5,-17.5,planar_no_correction,0.15249882038587587,3.0786550615916326,1.9294306610578076,0.7173870373547686,2.294097334261224,0.0,0.9069805049652071,0.9985519635007758,0.9082957503638242
5.0,-17.5,planar_no_correction,0.16609184461907642,3.4597121600222636,1.7938456118096013,1.437287968843009,1.8280595356362142,0.0,0.899231030976537,0.9942453679128984,0.9044357258250909
7.5,-17.5,planar_no_correction,0.18914043883337145,3.841519664899778,1.5379079971525087,2.16225044221855,1.3131658719174197,0.0,0.8864297414829577,0.9871862179993922,0.8979356937127575
10.0,-17.5,planar_no_correction,0.22258519283589143,4.234472754178768,1.5013295546513845,2.8948905274987595,0.7494298296473119,0.0,0.8687463954359979,0.9775489766473521,0.8886985881929839
12.5,-17.5,planar_no_correction,0.2680984329271732,4.652147865186464,1.8827218429246173,3.6379292555516827,0.1367030043619195,0.0,0.8464147067331947,0.9655672624912367,0.8765983889608899
15.0,-17.5,planar_no_correction,0.3280668060202454,5.10999883272396,2.265085890584487,4.39423206380151,0.5253109761313652,0.0,0.8197284764677496,0.9515150297830903,0.8614981905799397
17.5,-17.5,planar_no_correction,0.40548207928239516,5.623706324466099,2.6492662823159847,5.166852315857312,1.2370426032828306,0.0,0.7890367341024405,0.9356754613575234,0.8432803538073635
20.0,-17.5,planar_no_correction,0.5038373737376686,6.207207145168496,3.0365071393435557,5.959080246806877,1.999042357836231,0.0,0.7547379703748527,0.9183024675936476,0.8218838530975472
22.5,-17.5,planar_no_correction,0.6270805436178003,6.870457412356245,3.4286857140840112,6.774498937953041,2.8119659349284944,0.0,0.7172735602122459,0.8995879580404126,0.7973356621788212
25.0,-17.5,planar_no_correction,0.779634510973776,7.629587988724097,3.8286897423754453,7.617049259492234,3.6765584525237216,0.0,0.6771204877253233,0.8796485482236679,0.7697625251501604
27.5,-17.5,planar_no_correction,0.9664747495719209,8.49110615898627,4.240875643313018,8.49110615898627,4.593637264151397,0.0,0.6347834972220631,0.8585346786666302,0.7393801473551778
30.0,-17.5,planar_no_correction,1.1932527627836265,9.438102112217607,4.6008580477580665,9.401569245351212,5.564072992696424,0.0,0.5907868039418772,0.8362529012898956,0.7064690634024777
32.5,-17.5,planar_no_correction,1.4664612713312624,10.485833961378859,5.039855118660938,10.353971359843086,6.588768404149022,0.0,0.5456655056761966,0.8127890481765412,0.6713494810250886
35.0,-17.5,planar_no_correction,1.7936451476804023,11.633388470158906,5.395882638189619,11.354609784580873,7.668634752560706,0.0,0.49995684149888464,0.7881251533962479,0.6343622448090042
37.5,-17.5,planar_no_correction,2.1836698422434706,12.890354199559937,5.887069598416886,12.410705975087197,8.80456525447957,0.0,0.454191446385149,0.7622490257551162,0.5958570375806093
40.0,-17.5,planar_no_correction,2.647066770024489,14.228149698081893,6.246328658765535,13.530601288996735,9.997405398599739,0.0,0.4088847505046554,0.7351583553511132,0.5561859530377931
42.5,-17.5,planar_no_correction,3.1964844831258294,15.683219075760135,6.701327881019175,14.72399820060653,11.247919869533575,0.0,0.36452866944688644,0.7068616346493029,0.5157001760715745
45.0,-17.5,planar_no_correction,3.8472875311640715,17.27078247512162,7.219584481228587,16.002259024445408,12.556755970784636,0.0,0.32158372659487194,0.6773775515231689,0.4747481310411754
47.5,-17.5,planar_no_correction,4.618364545244356,18.969156573709682,7.585610405625481,17.37877727824575,13.924403576312045,0.0,0.2804717414176699,0.6467338129936242,0.4336741574086138
50.0,-17.5,planar_no_correction,5.533237667044071,20.789410697861143,7.928887429963623,18.869440471785012,15.351151828024399,0.0,0.24156920771286197,0.6149658737684606,0.3928172570496402
-50.0,-15.0,planar_no_correction,5.321512812095208,19.565032266993995,6.946912026319815,16.590808622459633,4.0788558638111425,0.0,0.24779361817207227,0.6219329481167549,0.3984249731782247
-47.5,-15.0,planar_no_correction,4.42346217509005,17.792927677216625,6.621633643729332,15.260436729146477,2.9381856923644705,0.0,0.287698536069563,0.6538818397646925,0.43998551202017616
-45.0,-15.0,planar_no_correction,3.667346866432504,16.138816570837434,6.270601427041655,14.036235978283457,1.922871445212678,0.0,0.329869835202562,0.6846453127546255,0.4818112810490915
-42.5,-15.0,planar_no_correction,3.0299364802765387,14.603848225515463,5.690810262616942,12.90283476240296,1.024056204601436,0.0,0.3739213208088732,0.7141781272501397,0.5235687100200254
-40.0,-15.0,planar_no_correction,2.4925759258359115,13.196935024069688,5.389937912875581,11.847417959857466,0.23356187230524483,0.0,0.41942030457568186,0.7424410356565445,0.5649206932706599
-37.5,-15.0,planar_no_correction,2.040090483791727,11.882708926617397,5.073896476634104,10.859218733436649,0.456095257466103,0.0,0.465894397017765,0.769401987290593,0.6055279356092994
-35.0,-15.0,planar_no_correction,1.659988632504174,10.652425055338597,4.6373107061042305,9.929120771248108,1.0517135240922215,0.0,0.5128390075830992,0.7950376155407697,0.6450499920488362
-32.5,-15.0,planar_no_correction,1.3418717502239081,9.510831298127982,4.32933471204737,9.04934503654465,1.5594307634788436,0.0,0.5597254252583813,0.8193349609303933,0.6831460293391933
-30.0,-15.0,planar_no_correction,1.0769899569602943,8.484949891193168,3.9484944345122983,8.213201387143386,1.9847586541440876,0.0,0.6060093424579674,0.8422931713148618,0.7194755497209558
-27.5,-15.0,planar_no_correction,0.8579026014379376,7.525822521097922,3.638052584432373,7.414890194852319,2.332622052744256,0.0,0.6511396773405107,0.8639244286375067,0.7536998095625351
-25.0,-15.0,planar_no_correction,0.678214448691035,6.6754543721871755,3.2844276811923265,6.6493426792636114,2.607400223851613,0.0,0.6945675445273567,0.8842523812827064,0.7854856364874121
-22.5,-15.0,planar_no_correction,0.5323671090810674,5.912091353962637,2.9426845855625388,5.912091353962637,2.812967899025395,0.0,0.7357552216034244,0.9033048743659127,0.8145148360014086
-20.0,-15.0,planar_no_correction,0.4154715973285124,5.236382965593805,2.6081123378423285,5.199163992298281,2.9527348446104043,0.0,0.7741849587876464,0.9210966393668328,0.840503510380654
-17.5,-15.0,planar_no_correction,0.3231740344288878,4.648461725097107,2.2777716273472066,4.506996025759008,3.029683146688086,0.0,0.809367481783264,0.9375997774568933,0.8632334405822479
-15.0,-15.0,planar_no_correction,0.25155469409581904,4.140765645879014,1.94995844863994,3.832357419521429,3.046401791561294,0.0,0.8408500430029521,0.9527092219369222,0.8825883319292819
-12.5,-15.0,planar_no_correction,0.197072573457413,3.7005331629290623,1.6236969425283618,3.1722909214306583,3.0051183738749785,0.0,0.8682238840251738,0.9662235294959931,0.8985745611867489
-10.0,-15.0,planar_no_correction,0.1565801571977175,3.312233523210537,1.298381645302193,2.5240592229270646,2.907727935655089,0.0,0.8911309821461609,0.9778612863962453,0.9113061275084167
-7.5,-15.0,planar_no_correction,0.12743021586931852,2.9597628550753683,1.0285678545118628,1.8850990542857744,2.755819052101998,0.0,0.9092699660709904,0.9873102606068069,0.920956666156946
-5.0,-15.0,planar_no_correction,0.10765151458421247,2.628326056629902,1.2371126248827835,1.2529805995276888,2.5506973522816168,0.0,0.92240109993327,0.9942834184557465,0.9277043977720968
-2.5,-15.0,planar_no_correction,0.09607703698629974,2.3059705304611953,1.3788022882801911,0.6253708860755296,2.2934067080147145,0.0,0.9303502507028997,0.9985588769211493,0.9316929348937774
0.0,-15.0,planar_no_correction,0.09224706947959893,1.984748351547637,1.399197604272473,0.0,1.984748351547637,0.0,0.9330117713614631,0.9999994074080396,0.9330123242570654
2.5,-15.0,planar_no_correction,0.09607703698629974,2.3059705304611953,1.378802288280177,0.6253708860755438,1.6252981990540718,0.0,0.9303502507028997,0.9985588769211493,0.9316929348937774
5.0,-15.0,planar_no_correction,0.10765151458421247,2.6283260566299305,1.2371126248827764,1.252980599527703,1.215422667270559,0.0,0.92240109993327,0.9942834184557465,0.9277043977720968
7.5,-15.0,planar_no_correction,0.12743021586931852,2.9597628550753825,1.0285678545118841,1.8850990542857744,0.7552932781507593,0.0,0.9092699660709904,0.9873102606068069,0.920956666156946
10.0,-15.0,planar_no_correction,0.1565801571977175,3.312233523210523,1.298381645302193,2.5240592229270646,0.2449003536031853,0.0,0.8911309821461609,0.9778612863962453,0.9113061275084167
12.5,-15.0,planar_no_correction,0.197072573457413,3.7005331629290765,1.6236969425283547,3.1722909214306725,0.3159338892817374,0.0,0.8682238840251738,0.9662235294959931,0.8985745611867489
15.0,-15.0,planar_no_correction,0.25155469409581904,4.140765645879014,1.9499584486399328,3.832357419521429,0.9275425215748783,0.0,0.8408500430029521,0.9527092219369222,0.8825883319292819
17.5,-15.0,planar_no_correction,0.3231740344288878,4.648461725097093,2.2777716273472137,4.506996025758966,1.5904010304452356,0.0,0.809367481783264,0.9375997774568933,0.8632334405822479
20.0,-15.0,planar_no_correction,0.4154715973285124,5.236382965593805,2.6081123378423285,5.199163992298253,2.3051140420478475,0.0,0.7741849587876464,0.9210966393668328,0.840503510380654
22.5,-15.0,planar_no_correction,0.5323671090810674,5.912091353962651,2.9426845855625317,5.912091353962651,3.0724012720996825,0.0,0.7357552216034244,0.9033048743659127,0.8145148360014086
25.0,-15.0,planar_no_correction,0.678214448691035,6.67545437218719,3.2844276811923194,6.649342679263597,3.8930823181241863,0.0,0.6945675445273567,0.8842523812827064,0.7854856364874121
27.5,-15.0,planar_no_correction,0.8579026014379376,7.525822521097936,3.638052584432387,7.414890194852333,4.7680598893359445,0.0,0.6511396773405107,0.8639244286375067,0.7536998095625351
30.0,-15.0,planar_no_correction,1.0769899569602943,8.484949891193196,3.9484944345123125,8.213201387143414,5.698301054936621,0.0,0.6060093424579674,0.8422931713148618,0.7194755497209558
32.5,-15.0,planar_no_correction,1.3418717502239081,9.510831298127982,4.32933471204737,9.04934503654465,6.684816082638747,0.0,0.5597254252583813,0.8193349609303933,0.6831460293391933
35.0,-15.0,planar_no_correction,1.659988632504174,10.652425055338583,4.637310706104238,9.92912077124808,7.728634440438796,0.0,0.5128390075830992,0.7950376155407697,0.6450499920488362
37.5,-15.0,planar_no_correction,2.040090483791727,11.882708926617369,5.073896476634104,10.859218733436649,8.830777551320296,0.0,0.465894397017765,0.769401987290593,0.6055279356092994
40.0,-15.0,planar_no_correction,2.4925759258359115,13.196935024069703,5.389937912875581,11.847417959857466,9.992227929022334,0.0,0.41942030457568186,0.7424410356565445,0.5649206932706599
42.5,-15.0,planar_no_correction,3.0299364802765387,14.60384822551545,5.690810262616942,12.90283476240296,11.213894389951292,0.0,0.3739213208088732,0.7141781272501397,0.5235687100200254
45.0,-15.0,planar_no_correction,3.667346866432504,16.138816570837406,6.270601427041655,14.036235978283457,12.496573140555881,0.0,0.329869835202562,0.6846453127546255,0.4818112810490915
47.5,-15.0,planar_no_correction,4.42346217509005,17.792927677216596,6.621633643729325,15.260436729146491,13.840904688098107,0.0,0.287698536069563,0.6538818397646925,0.43998551202017616
50.0,-15.0,planar_no_correction,5.321512812095208,19.56503226699398,6.946912026319815,16.590808622459633,15.247326723746724,0.0,0.24779361817207227,0.6219329481167549,0.3984249731782247
-50.0,-12.5,planar_no_correction,5.1500078674592595,18.36299547489324,6.7665756701651105,14.134793866148954,5.911742968802926,0.0,0.25314279878220497,0.6280587522341181,0.40305592093371917
-47.5,-12.5,planar_no_correction,4.266060136866678,16.65327112677548,6.023410966103704,12.985592445088969,4.7259351755860735,0.0,0.29390915307906773,0.6602121281905767,0.44517381691332386
-45.0,-12.5,planar_no_correction,3.5225094405870387,15.066061790025401,5.22665644404848,11.931593406012723,3.659468408398169,0.0,0.3369908133217128,0.6911378459316335,0.48758842437207167
-42.5,-12.5,planar_no_correction,2.8963664266365403,13.590934234973787,4.786828477915044,10.95851573817589,2.7048535641644094,0.0,0.38199324785932537,0.7207837679012394,0.5299692707725702
-40.0,-12.5,planar_no_correction,2.3691681314442303,12.21833032771795,4.526365271978477,10.054575548685762,1.8550459228357283,0.0,0.42847442783042056,0.7491021701818377,0.5719839627836245
-37.5,-12.5,planar_no_correction,1.9258948153611983,10.939547246766296,4.254737541974961,9.209960325156715,1.103493152377439,0.0,0.4759517661702701,0.7760505486056124,0.6132999545267351
-35.0,-12.5,planar_no_correction,1.5541815516521493,9.746697087057015,3.870919493129229,8.416426186602507,0.4441568513062464,0.0,0.523909779623473,0.8015927021639165,0.6535860147044346
-32.5,-12.5,planar_no_correction,1.2437347295336303,8.632654922739476,3.612887597321489,7.666986465073421,0.128484650331103,0.0,0.5718083437876059,0.8257001976857897,0.6925132698166081
-30.0,-12.5,planar_no_correction,0.9858935044851282,7.63154735201357,3.3454890481774058,6.9556686541938575,0.6194462823194868,0.0,0.61909140100881,0.8483543220420549,0.7297556986786004
-27.5,-12.5,planar_no_correction,0.7732952889524558,6.699098544862153,3.030659109010422,6.2773229432236235,1.0332545399866433,0.0,0.6651959731473845,0.869548549671816,0.7649900323546536
-25.0,-12.5,planar_no_correction,0.5996167421595596,5.853275315760754,2.746038378916168,5.627469972679819,1.3739708054835944,0.0,0.7095613259481981,0.8892912307596093,0.7978953366515369
-22.5,-12.5,planar_no_correction,0.45936982635983425,5.08115581682506,2.472211655246717,5.002178622814029,1.64521730722376,0.0,0.7516381291020264,0.907607263462666,0.8281534969590344
-20.0,-12.5,planar_no_correction,0.34773789870947497,4.40575121004656,2.189047364502784,4.397966944168559,1.850204044684972,0.0,0.7908974560911329,0.9245353156651475,0.855454023973254
-17.5,-12.5,planar_no_correction,0.2604408149497235,3.811721013553324,1.911214695325043,3.811721013553324,1.9917555358591699,0.0,0.8268394705907063,0.9401134944092702,0.8795102671196727
-15.0,-12.5,planar_no_correction,0.19362261589418064,3.305511293768845,1.6364697306652687,3.2406277266068173,2.072336637726181,0.0,0.8590016514958674,0.9543445181944841,0.9000959665184697
-12.5,-12.5,planar_no_correction,0.14376454082115264,2.879717899011027,1.3566103271179557,2.682118443610193,2.0940769777408264,0.0,0.8869664164699985,0.9671423475410259,0.9171001753000726
-10.0,-12.5,planar_no_correction,0.10764560426645486,2.5149455875922655,1.0858762501932375,2.1338210759413982,2.0587937427017664,0.0,0.9103680141342246,0.9782922640646663,0.9305685504981651
-7.5,-12.5,planar_no_correction,0.08239990659777031,2.2003252003651568,0.8114937795131993,1.593518698438686,1.9680127206347464,0.0,0.9288985674602451,0.9874709593471908,0.9406844410637987
-5.0,-12.5,planar_no_correction,0.0657147347989149,1.9170484195231126,0.8106825742011594,1.0591131416840653,1.8229875976455503,0.0,0.9423131653796414,0.9943267969297781,0.9476896009332733
-2.5,-12.5,planar_no_correction,0.05609721046385951,1.644473222632044,0.94748776418011,0.5285922892301755,1.6247175871944677,0.0,0.9504339158358225,0.9985654027733945,0.9517993645645116
0.0,-12.5,planar_no_correction,0.052927592154730974,1.37396352320323,0.9682090356056321,0.0,1.37396352320323,0.0,0.9531528911982459,0.9999994074080394,0.9531534560293211
2.5,-12.5,planar_no_correction,0.05609721046385951,1.6444732226320298,0.9474877641801172,0.5285922892301613,1.071262587754262,0.0,0.9504339158358225,0.9985654027733945,0.9517993645645116
5.0,-12.5,planar_no_correction,0.0657147347989149,1.9170484195231268,0.8106825742011665,1.0591131416840796,0.7169418742417122,0.0,0.9423131653796414,0.9943267969297781,0.9476896009332733
7.5,-12.5,planar_no_correction,0.08239990659777031,2.200325200365171,0.8114937795131851,1.593518698438686,0.3111310114622938,0.0,0.9288985674602451,0.9874709593471908,0.9406844410637987
10.0,-12.5,planar_no_correction,0.10764560426645486,2.5149455875922797,1.0858762501932375,2.1338210759413982,0.14622590378601785,0.0,0.9103680141342246,0.9782922640646663,0.9305685504981651
12.5,-12.5,planar_no_correction,0.14376454082115264,2.8797178990110126,1.3566103271179557,2.6821184436101646,0.6553587963444159,0.0,0.8869664164699985,0.9671423475410259,0.9171001753000726
15.0,-12.5,planar_no_correction,0.19362261589418064,3.305511293768859,1.6364697306652687,3.2406277266068173,1.216660232691197,0.0,0.8590016514958674,0.9543445181944841,0.9000959665184697
17.5,-12.5,planar_no_correction,0.2604408149497235,3.811721013553367,1.9112146953250502,3.811721013553367,1.8306738547909305,0.0,0.8268394705907063,0.9401134944092702,0.8795102671196727
20.0,-12.5,planar_no_correction,0.34773789870947497,4.405751210046574,2.189047364502784,4.397966944168559,2.4980822843677117,0.0,0.7908974560911329,0.9245353156651475,0.855454023973254
22.5,-12.5,planar_no_correction,0.45936982635983425,5.08115581682506,2.4722116552467384,5.002178622814029,3.2196941250566056,0.0,0.7516381291020264,0.907607263462666,0.8281534969590344
25.0,-12.5,planar_no_correction,0.5996167421595596,5.853275315760783,2.7460383789161753,5.6274699726797905,3.9964296591447095,0.0,0.7095613259481981,0.8892912307596093,0.7978953366515369
27.5,-12.5,planar_no_correction,0.7732952889524558,6.699098544862139,3.030659109010429,6.277322943223638,4.82930480494494,0.0,0.6651959731473845,0.869548549671816,0.7649900323546536
30.0,-12.5,planar_no_correction,0.9858935044851282,7.631547352013541,3.3454890481773987,6.955668654193872,5.719412872050725,0.0,0.61909140100881,0.8483543220420549,0.7297556986786004
32.5,-12.5,planar_no_correction,1.2437347295336303,8.63265492273949,3.612887597321482,7.666986465073421,6.6679036284395465,0.0,0.5718083437876059,0.8257001976857897,0.6925132698166081
35.0,-12.5,planar_no_correction,1.5541815516521493,9.746697087057015,3.870919493129229,8.416426186602507,7.675959179759502,0.0,0.523909779623473,0.8015927021639165,0.6535860147044346
37.5,-12.5,planar_no_correction,1.9258948153611983,10.939547246766296,4.254737541974961,9.209960325156715,8.744766162967267,0.0,0.4759517661702701,0.7760505486056124,0.6132999545267351
40.0,-12.5,planar_no_correction,2.3691681314442303,12.218330327717965,4.526365271978463,10.054575548685776,9.875483781267889,0.0,0.42847442783042056,0.7491021701818377,0.5719839627836245
42.5,-12.5,planar_no_correction,2.8963664266365403,13.590934234973787,4.786828477915044,10.95851573817589,11.069207263145103,0.0,0.38199324785932537,0.7207837679012394,0.5299692707725702
45.0,-12.5,planar_no_correction,3.5225094405870387,15.066061790025415,5.226656444048487,11.931593406012723,12.326926425957652,0.0,0.3369908133217128,0.6911378459316335,0.48758842437207167
47.5,-12.5,planar_no_correction,4.266060136866678,16.65327112677548,6.023410966103697,12.985592445088969,13.649479174049844,0.0,0.29390915307906773,0.6602121281905767,0.44517381691332386
50.0,-12.5,planar_no_correction,5.1500078674592595,18.36299547489324,6.766575670165096,14.134793866148954,15.037499973665916,0.0,0.25314279878220497,0.6280587522341181,0.40305592093371917
-50.0,-10.0,planar_no_correction,5.014902862032129,17.219735439896482,7.499284807335449,11.519227152475139,7.537869518517184,0.0,0.2575760392555678,0.6332308954231384,0.4067648011448494
-47.5,-10.0,planar_no_correction,4.14242611960779,15.564655600961856,6.445601374315721,10.571197676674387,6.316225197548107,0.0,0.29905632616571765,0.6655879794937936,0.4493114890583842
-45.0,-10.0,planar_no_correction,3.4091155466038936,14.027641339225056,5.706517855555411,9.704278107816322,5.207553371875576,0.0,0.3428924663419545,0.6966901210492474,0.4921735732746472
-42.5,-10.0,planar_no_correction,2.792175957049051,12.599960484420109,4.809635241862189,8.905924556089872,4.205610546375482,0.0,0.38868301876971456,0.7264809467446893,0.5350216279055579
-40.0,-10.0,planar_no_correction,2.2732988831112793,11.273466743634714,3.9972517662638225,8.165880157912738,3.304411446051745,0.0,0.4359782134206921,0.7549074423387243,0.577525387840951
-37.5,-10.0,planar_no_correction,1.8375887222312497,10.040628039371114,3.583659297516867,7.475670636638938,2.4982968775796905,0.0,0.4842870117824967,0.7819203900101273,0.6193559062658851
