gaze_az_deg,gaze_el_deg,median_abs_delta_po_deg,p90_abs_delta_po_deg,fraction_abs_delta_po_gt_threshold,median_signed_delta_po_deg,median_circular_variance_change,median_tuning_strength_change,median_abs_tuning_strength_change
3.5,2.5,8.04248540556484,41.32954810726745,0.44333333333333336,-0.020622403990323335,0.00035983994154598076,-0.00035983994154598076,0.06310871533318829
4.0,2.5,8.910042552383032,40.59923682564921,0.44666666666666666,0.25754787314103567,0.00010738622662037622,-0.00010738622662037622,0.06536252400570025
4.5,2.5,8.69907111904557,44.00339841689466,0.4633333333333333,0.4838482239940163,-0.002650574894714597,0.002650574894714597,0.06694192307929692
5.0,2.5,8.878964812357992,42.518491781921,0.4666666666666667,0.6922015199480995,-0.008689389745004605,0.008689389745004605,0.07181237835771875
0.0,3.0,4.609387548207792,44.13068969972727,0.35,-0.433696282644064,0.004941372085474294,-0.004941372085474294,0.04434582720744884
0.5,3.0,4.796282822320478,44.37674768554598,0.3433333333333333,-0.25507439621476635,0.006666627536243808,-0.006666627536243808,0.042316932661612405
1.0,3.0,5.095894665451638,45.89604841223669,0.36,-0.24600545885309089,0.005473055811330341,-0.005473055811330341,0.03949029059642778
1.5,3.0,5.512001240308734,45.58187505174595,0.36,-0.16487271067344267,0.0013027479136398235,-0.0013027479136398235,0.04045542869064206
2.0,3.0,6.719467221429198,45.44967667244285,0.3933333333333333,-0.17807996485589683,0.003732903049493308,-0.003732903049493308,0.04833836609982389
2.5,3.0,7.284305640613198,38.70307582719247,0.4266666666666667,-0.09266868139872031,0.0033426068054374647,-0.0033426068054374647,0.05098138910818767
3.0,3.0,7.335946409370038,39.425893179567645,0.43666666666666665,-0.15057829999663852,0.0011392129459443234,-0.0011392129459443234,0.05863974483890333
3.5,3.0,8.70094362837672,39.13978899314378,0.47333333333333333,-0.09223067899065995,0.00046233464962308624,-0.00046233464962308624,0.06867868403799093
4.0,3.0,8.91205487998441,39.79259534157917,0.45666666666666667,0.29104675733771046,-0.00045015699256512054,0.00045015699256512054,0.06880552719941052
4.5,3.0,8.704760547994027,42.74480256001052,0.46,0.17608180387445316,-0.0019410131162466149,0.0019410131162466149,0.0676488628487284
5.0,3.0,9.476566682611818,41.3782469384102,0.4766666666666667,0.38579836013195745,-0.004523510971449263,0.004523510971449263,0.07392717343401906
0.0,3.5,5.2102188261986555,44.19932381810967,0.37666666666666665,-0.5619234503893935,0.004899139716409373,-0.004899139716409373,0.052112314012026706
0.5,3.5,5.690662348299675,45.67988003097497,0.36666666666666664,-0.4652688921384538,0.006982764945067499,-0.006982764945067499,0.04697061101225386
1.0,3.5,6.062915143155806,44.03448629699195,0.38333333333333336,-0.2486656704672825,0.008163605388086581,-0.008163605388086581,0.04908452058838653
1.5,3.5,6.755283403114554,42.0296361611586,0.4033333333333333,-0.23469869479119865,0.006518087437402176,-0.006518087437402176,0.04799563519062933
2.0,3.5,6.9565394343729565,42.574611300905175,0.4166666666666667,-0.08592862955573821,0.002857746792727267,-0.002857746792727267,0.05090134249298045
2.5,3.5,7.703625581106849,40.971834424845646,0.43333333333333335,-0.13798206587924255,0.004625616892056539,-0.004625616892056539,0.05635785900541401
3.0,3.5,8.833234438579012,41.8313243840248,0.47,-0.10617848254112516,0.0013235620227129985,-0.0013235620227129985,0.0627161887796508
3.5,3.5,9.086376409426066,41.15033912608761,0.47333333333333333,-0.3127415844947592,0.0023956694915320265,-0.0023956694915320265,0.06608590763420735
4.0,3.5,9.314882379053195,40.837456844445136,0.48,-0.18092552285727947,0.001892858913843276,-0.001892858913843276,0.06463681124662601
4.5,3.5,9.71537927324556,41.22261638034766,0.49333333333333335,0.033594497176892446,-0.0010576131653195486,0.0010576131653195486,0.0656093769219554
5.0,3.5,9.972019840956648,43.2187780988003,0.49666666666666665,0.22194751031705096,-0.0034871918085622178,0.0034871918085622178,0.07676229335010332
