baseline_label,baseline_az_deg,baseline_el_deg,path_label,session_index,gaze_shift_az_deg,gaze_shift_el_deg,gaze_shift_magnitude_deg,effective_center_az_deg,effective_center_el_deg,effective_center_radius_deg,scenario,center_az_deg,center_el_deg,center_displacement_cm,max_orientation_error_deg,median_orientation_error_deg,orientation_error_horizontal_deg,orientation_error_oblique_45_deg,orientation_error_vertical_deg,jacobian_det,jacobian_scale_major,jacobian_scale_minor,patch_mean_displacement_cm,patch_median_displacement_cm,patch_max_displacement_cm,patch_mean_radial_error_cm,patch_mean_abs_tangential_error_cm,patch_max_abs_tangential_error_cm,patch_mean_normalized_error,patch_p95_displacement_cm,patch_corner_displacement_cm,patch_center_displacement_cm
mild_diagonal,2.5,2.5,vertical,11,0.0,5.5,5.5,2.5,8.0,8.381527307120106,exact_distance_minus_5cm,2.5,8.0,0.7364722743319576,8.810729923425242e-13,3.907985046680551e-13,4.831690603168681e-13,8.242295734817162e-13,0.0,0.4444444444444557,0.6666666666666825,0.6666666666666677,0.7681364325223733,0.7684766209537895,1.2119005188471703,-0.7681364325223733,5.3202658419978755e-17,4.996003610813204e-16,0.3333333333333333,1.082431680979602,0.37345730803347493,0.7364722743319576
mild_diagonal,2.5,2.5,vertical,11,0.0,5.5,5.5,2.5,8.0,8.381527307120106,exact_distance_plus_5cm,2.5,8.0,0.7364722743319576,8.810729923425242e-13,3.907985046680551e-13,4.831690603168681e-13,8.242295734817162e-13,0.0,1.7777777777778228,1.333333333333365,1.3333333333333355,0.7681364325223733,0.7684766209537892,1.2119005188471712,0.7681364325223733,1.0344256187295608e-16,8.881784197001252e-16,0.33333333333333337,1.0824316809796033,0.37345730803347504,0.7364722743319576
mild_diagonal,2.5,2.5,vertical,11,0.0,5.5,5.5,2.5,8.0,8.381527307120106,planar_no_correction,2.5,8.0,0.015731278387965474,0.7340990658395583,0.35269897163544783,0.34476065598084915,0.7091366819744565,0.0,0.9778323851373452,0.9985790081797575,0.9792238542243843,0.021390167136109462,0.0176461261933983,0.06778191763067012,-0.020530085658834307,0.005279081145683858,0.025198151263290204,0.00819540976708055,0.04902920277286045,0.0020661336205418496,0.015731278387965474
mild_diagonal,2.5,2.5,vertical,12,0.0,6.0,6.0,2.5,8.5,8.860022573334675,exact_true_distance,2.5,8.5,0.0,5.684341886080801e-13,3.979039320256561e-13,0.0,5.542233338928781e-13,0.0,1.0000000000000266,1.000000000000023,1.0000000000000036,1.4767910014733879e-16,3.469446951953614e-18,8.95090418262362e-16,2.7515284612116122e-17,5.0918187129451716e-17,4.873927312121511e-16,6.064476769269676e-17,4.47545209131181e-16,0.0,0.0
mild_diagonal,2.5,2.5,vertical,12,0.0,6.0,6.0,2.5,8.5,8.860022573334675,exact_distance_minus_5cm,2.5,8.5,0.7791735622570957,6.679101716144942e-13,2.3447910280083306e-13,4.831690603168681e-13,5.968558980384842e-13,0.0,0.444444444444452,0.6666666666666774,0.6666666666666673,0.8092908720226266,0.8089339946041394,1.2526757275261586,-0.8092908720226266,5.2439008585223943e-17,3.885780586188048e-16,0.3333333333333333,1.1248545266215393,0.414846608953243,0.7791735622570957
mild_diagonal,2.5,2.5,vertical,12,0.0,6.0,6.0,2.5,8.5,8.860022573334675,exact_distance_plus_5cm,2.5,8.5,0.7791735622570962,6.679101716144942e-13,2.3447910280083306e-13,4.831690603168681e-13,5.968558980384842e-13,0.0,1.777777777777808,1.3333333333333548,1.3333333333333346,0.8092908720226267,0.8089339946041394,1.2526757275261593,0.8092908720226267,1.0314122977599878e-16,7.216449660063518e-16,0.33333333333333337,1.1248545266215393,0.41484660895324327,0.7791735622570962
mild_diagonal,2.5,2.5,vertical,12,0.0,6.0,6.0,2.5,8.5,8.860022573334675,planar_no_correction,2.5,8.5,0.018610562919003978,0.8164522991864658,0.4094774540021149,0.3656910314471702,0.7928097300816717,0.0,0.9753609949652806,0.9985770823436078,0.9767508309685615,0.024605579391024653,0.020621343571879627,0.07480297108547625,-0.02366358562707381,0.0058936373501054075,0.027318603967769556,0.00903849487907253,0.05519500697204755,0.0028344536024846106,0.018610562919003978
mild_diagonal,2.5,2.5,vertical,13,0.0,6.5,6.5,2.5,9.0,9.340770846134703,exact_true_distance,2.5,9.0,0.0,1.1084466677857563e-12,4.547473508864641e-13,6.394884621840902e-13,3.979039320256561e-13,0.0,0.9999999999999822,1.0000000000000047,0.9999999999999776,1.9613619816955917e-16,1.1102230246251565e-16,1.3322676295501878e-15,4.343827596048621e-17,6.070073035753695e-17,6.666385670063389e-16,7.638803374275358e-17,4.47545209131181e-16,2.220446049250313e-16,0.0
mild_diagonal,2.5,2.5,vertical,13,0.0,6.5,6.5,2.5,9.0,9.340770846134703,exact_distance_minus_5cm,2.5,9.0,0.8221880724222123,6.821210263296962e-13,2.4868995751603507e-13,4.831690603168681e-13,1.1368683772161603e-13,0.0,0.44444444444444087,0.6666666666666691,0.666666666666659,0.8509218762639281,0.8502053202402303,1.2939604959142097,-0.8509218762639283,5.494666952908096e-17,4.996003610813204e-16,0.3333333333333333,1.1695763556613545,0.45676080401539537,0.8221880724222123
mild_diagonal,2.5,2.5,vertical,13,0.0,6.5,6.5,2.5,9.0,9.340770846134703,exact_distance_plus_5cm,2.5,9.0,0.8221880724222116,6.821210263296962e-13,2.4868995751603507e-13,4.831690603168681e-13,1.1368683772161603e-13,0.0,1.7777777777777635,1.3333333333333381,1.333333333333318,0.8509218762639281,0.8502053202402302,1.2939604959142101,0.8509218762639281,1.0635165495967744e-16,8.881784197001252e-16,0.33333333333333337,1.1695763556613543,0.4567608040153952,0.8221880724222116
mild_diagonal,2.5,2.5,vertical,13,0.0,6.5,6.5,2.5,9.0,9.340770846134703,planar_no_correction,2.5,9.0,0.021839428433660636,0.9029008168606936,0.4702377036291381,0.38650992012100005,0.8809683972373534,0.0,0.9727443709305388,0.9985753336823753,0.974132184242343,0.028176639962585896,0.02397533093003037,0.08236320121365077,-0.027151611926732926,0.006546325994600074,0.029528286367216293,0.009933100980783982,0.061536057942077144,0.0037839350790464872,0.021839428433660636
mild_diagonal,2.5,2.5,vertical,14,0.0,7.0,7.0,2.5,9.5,9.82344135219425,exact_true_distance,2.5,9.5,4.440892098500626e-16,8.242295734817162e-13,3.197442310920451e-13,6.394884621840902e-13,8.526512829121202e-14,0.0,0.9999999999999933,1.0000000000000056,0.9999999999999878,1.5383858695726555e-16,0.0,8.95090418262362e-16,2.7521902887835678e-17,4.9623825608754594e-17,4.873927312121511e-16,5.773183034819845e-17,4.47545209131181e-16,0.0,4.440892098500626e-16
mild_diagonal,2.5,2.5,vertical,14,0.0,7.0,7.0,2.5,9.5,9.82344135219425,exact_distance_minus_5cm,2.5,9.5,0.8654942128209437,3.694822225952521e-13,2.4868995751603507e-13,0.0,3.694822225952521e-13,0.0,0.44444444444444087,0.6666666666666682,0.6666666666666599,0.8929866890891678,0.8924590918798392,1.335733398054693,-0.8929866890891678,5.273518088600047e-17,4.440892098500626e-16,0.3333333333333333,1.2124532478927206,0.4990901931826464,0.8654942128209437
mild_diagonal,2.5,2.5,vertical,14,0.0,7.0,7.0,2.5,9.5,9.82344135219425,exact_distance_plus_5cm,2.5,9.5,0.8654942128209442,3.694822225952521e-13,2.4868995751603507e-13,0.0,3.694822225952521e-13,0.0,1.7777777777777635,1.3333333333333364,1.3333333333333197,0.8929866890891681,0.8924590918798386,1.335733398054693,0.8929866890891681,1.0486356974114172e-16,8.881784197001252e-16,0.33333333333333337,1.212453247892721,0.49909019318264614,0.8654942128209442
mild_diagonal,2.5,2.5,vertical,14,0.0,7.0,7.0,2.5,9.5,9.82344135219425,planar_no_correction,2.5,9.5,0.02543972063756133,0.9955599894633593,0.5249479914078634,0.4072109765268692,0.9736244987591078,0.0,0.969983310070729,0.9985737183405685,0.9713687555112595,0.03212485991655397,0.02776976212783773,0.09048636900406658,-0.031016021567424678,0.0072371913537836305,0.03182724086088055,0.010879141536735186,0.06847549703255712,0.004935013540453988,0.02543972063756133
mild_diagonal,2.5,2.5,vertical,15,0.0,7.5,7.5,2.5,10.0,10.307764064044152,exact_true_distance,2.5,10.0,0.0,9.663381206337363e-13,3.268496584496461e-13,6.252776074688882e-13,2.2737367544323206e-13,0.0,1.0000000000000266,1.0000000000000246,1.000000000000002,2.1102857099001495e-16,1.1102230246251565e-16,1.3322676295501878e-15,4.939610135813484e-17,6.184329747867246e-17,6.666385670063389e-16,7.605901379003748e-17,4.577566798522237e-16,2.220446049250313e-16,0.0
mild_diagonal,2.5,2.5,vertical,15,0.0,7.5,7.5,2.5,10.0,10.307764064044152,exact_distance_minus_5cm,2.5,10.0,0.9090757743147948,8.810729923425242e-13,3.836930773104541e-13,4.547473508864641e-13,3.552713678800501e-13,0.0,0.4444444444444557,0.6666666666666825,0.6666666666666677,0.935451213920735,0.9361035574410373,1.3779763484396694,-0.935451213920735,5.719737262313535e-17,4.996003610813204e-16,0.33333333333333337,1.2559863905784043,0.5417605016567597,0.9090757743147948
mild_diagonal,2.5,2.5,vertical,15,0.0,7.5,7.5,2.5,10.0,10.307764064044152,exact_distance_plus_5cm,2.5,10.0,0.9090757743147957,8.810729923425242e-13,3.836930773104541e-13,4.547473508864641e-13,3.552713678800501e-13,0.0,1.7777777777778228,1.333333333333365,1.3333333333333355,0.9354512139207352,0.936103557441037,1.3779763484396703,0.9354512139207352,1.1035978463290404e-16,8.881784197001252e-16,0.33333333333333337,1.2559863905784048,0.5417605016567602,0.9090757743147957
mild_diagonal,2.5,2.5,vertical,15,0.0,7.5,7.5,2.5,10.0,10.307764064044152,planar_no_correction,2.5,10.0,0.02943352943072218,1.0927717747484564,0.5778441367668634,0.4277878913467248,1.0707902650822803,0.0,0.9670786534197168,0.998572203077074,0.9684614196546723,0.036472074344597254,0.03187377676812152,0.09919668797723023,-0.035278935806840384,0.00796626372849283,0.03421552373603409,0.0118765656570353,0.07627112911422484,0.006308274697662862,0.02943352943072218
mild_diagonal,2.5,2.5,vertical,16,0.0,8.0,8.0,2.5,10.5,10.793516572461451,exact_true_distance,2.5,10.5,0.0,8.242295734817162e-13,3.197442310920451e-13,6.252776074688882e-13,7.105427357601002e-13,0.0,0.9999999999999933,1.0000000000000056,0.9999999999999878,1.715948149979081e-16,0.0,9.155133597044475e-16,5.598937832854198e-17,5.15003842999823e-17,5.505520396446621e-16,5.871187860834017e-17,4.577566798522237e-16,0.0,0.0
mild_diagonal,2.5,2.5,vertical,16,0.0,8.0,8.0,2.5,10.5,10.793516572461451,exact_distance_minus_5cm,2.5,10.5,0.9529207893288372,6.679101716144942e-13,2.4868995751603507e-13,4.547473508864641e-13,5.968558980384842e-13,0.0,0.44444444444444087,0.6666666666666691,0.666666666666659,0.9782883088771508,0.9778193623804838,1.420674208833223,-0.9782883088771508,5.478671584747691e-17,4.440892098500626e-16,0.3333333333333333,1.302086466694183,0.584720588248512,0.9529207893288372
mild_diagonal,2.5,2.5,vertical,16,0.0,8.0,8.0,2.5,10.5,10.793516572461451,exact_distance_plus_5cm,2.5,10.5,0.9529207893288381,6.679101716144942e-13,2.4868995751603507e-13,4.547473508864641e-13,5.968558980384842e-13,0.0,1.7777777777777635,1.3333333333333381,1.333333333333318,0.978288308877151,0.9778193623804837,1.4206742088332243,0.978288308877151,1.1011417833469913e-16,8.881784197001252e-16,0.33333333333333337,1.3020864666941838,0.5847205882485116,0.9529207893288381
mild_diagonal,2.5,2.5,vertical,16,0.0,8.0,8.0,2.5,10.5,10.793516572461451,planar_no_correction,2.5,10.5,0.033843201280685624,1.194353616876839,0.6488679669730075,0.44823439335982584,1.172478314307142,0.0,0.9640312857515496,0.9985707623207487,0.9654110876539916,0.0412404480103676,0.03640511101468833,0.10851882948571524,-0.03996275184710198,0.008733566809708913,0.03669320484724018,0.012925354047578164,0.08450247239258514,0.007924456059324259,0.033843201280685624
mild_diagonal,2.5,2.5,vertical,17,0.0,8.5,8.5,2.5,11.0,11.280514172678478,exact_true_distance,2.5,11.0,4.440892098500626e-16,6.536993168992922e-13,3.197442310920451e-13,6.394884621840902e-13,2.2737367544323206e-13,0.0,1.0000000000000044,1.000000000000008,0.9999999999999964,2.2183961829080514e-16,1.1102230246251565e-16,1.3322676295501878e-15,5.918142170533085e-17,6.140631984714929e-17,6.666385670063389e-16,7.314454492267609e-17,4.965068306494546e-16,2.220446049250313e-16,4.440892098500626e-16
mild_diagonal,2.5,2.5,vertical,17,0.0,8.5,8.5,2.5,11.0,11.280514172678478,exact_distance_minus_5cm,2.5,11.0,0.9970206712815012,1.4210854715202004e-13,8.526512829121202e-14,0.0,1.1368683772161603e-13,0.0,0.4444444444444483,0.666666666666671,0.6666666666666682,1.0214764701805559,1.020611513553072,1.463814448710564,-1.0214764701805559,5.75110882309265e-17,4.996003610813204e-16,0.33333333333333337,1.3465336675626653,0.6279348805498777,0.9970206712815012
mild_diagonal,2.5,2.5,vertical,17,0.0,8.5,8.5,2.5,11.0,11.280514172678478,exact_distance_plus_5cm,2.5,11.0,0.9970206712815017,1.4210854715202004e-13,8.526512829121202e-14,0.0,1.1368683772161603e-13,0.0,1.777777777777793,1.333333333333342,1.3333333333333364,1.021476470180556,1.0206115135530727,1.463814448710565,1.021476470180556,1.1193352246804064e-16,8.881784197001252e-16,0.33333333333333337,1.346533667562665,0.6279348805498781,0.9970206712815017
mild_diagonal,2.5,2.5,vertical,17,0.0,8.5,8.5,2.5,11.0,11.280514172678478,planar_no_correction,2.5,11.0,0.03869135275095055,1.3003101591052655,0.7234505469684791,0.46854425135290967,1.2787016230236787,0.0,0.9608421353111208,0.9985693761348117,0.9622187083588296,0.04645248079051006,0.04129431359317971,0.11847793070934054,-0.045090155678438555,0.00953912237758732,0.03926036715706463,0.014025514043077704,0.09337492753442839,0.009804454051380576,0.03869135275095055
mild_diagonal,2.5,2.5,vertical,18,0.0,9.0,9.0,2.5,11.5,11.76860229593982,exact_true_distance,2.5,11.5,4.440892098500626e-16,6.394884621840902e-13,3.268496584496461e-13,6.252776074688882e-13,3.979039320256561e-13,0.0,1.0000000000000044,1.000000000000008,0.9999999999999964,2.0529671842243498e-16,3.469446951953614e-18,9.155133597044475e-16,7.953685559069816e-17,5.583542690221002e-17,5.505520396446621e-16,6.486353439873483e-17,8.881784197001252e-16,0.0,4.440892098500626e-16
mild_diagonal,2.5,2.5,vertical,18,0.0,9.0,9.0,2.5,11.5,11.76860229593982,exact_distance_minus_5cm,2.5,11.5,1.0413695589282066,5.968558980384842e-13,4.263256414560601e-13,0.0,5.968558980384842e-13,0.0,0.4444444444444557,0.6666666666666821,0.6666666666666682,1.0649988034526081,1.0638517918986585,1.507386852077989,-1.0649988034526081,5.579597198043665e-17,4.440892098500626e-16,0.3333333333333333,1.391613177850879,0.6713785717761294,1.0413695589282066
mild_diagonal,2.5,2.5,vertical,18,0.0,9.0,9.0,2.5,11.5,11.76860229593982,exact_distance_plus_5cm,2.5,11.5,1.0413695589282075,5.968558980384842e-13,4.263256414560601e-13,0.0,5.968558980384842e-13,0.0,1.7777777777778228,1.3333333333333641,1.3333333333333364,1.0649988034526083,1.0638517918986599,1.5073868520779883,1.0649988034526081,1.1204187818783694e-16,8.881784197001252e-16,0.3333333333333334,1.3916131778508776,0.6713785717761297,1.0413695589282075
mild_diagonal,2.5,2.5,vertical,18,0.0,9.0,9.0,2.5,11.5,11.76860229593982,planar_no_correction,2.5,11.5,0.044000884941861974,1.4106459787650607,0.7946547058072397,0.4887112760355876,1.3894734953945829,0.0,0.9575121735311796,0.9985680287836456,0.958885269637086,0.05213101382555344,0.04654700865361254,0.12909960504638007,-0.05068413579563545,0.01038295322096979,0.041917106210077805,0.015177074715500338,0.10304865351282676,0.011969334062005494,0.044000884941861974
mild_diagonal,2.5,2.5,vertical,19,0.0,9.5,9.5,2.5,12.0,12.257650672131263,exact_true_distance,2.5,12.0,0.0,7.105427357601002e-13,3.268496584496461e-13,6.252776074688882e-13,8.526512829121202e-14,0.0,1.0000000000000155,1.0000000000000147,1.0000000000000009,2.591898692770633e-16,1.1102230246251565e-16,1.7763568394002505e-15,9.116174532308201e-17,6.595460992524276e-17,6.752473501762274e-16,7.847277232598902e-17,8.881784197001252e-16,0.0,0.0
mild_diagonal,2.5,2.5,vertical,19,0.0,9.5,9.5,2.5,12.0,12.257650672131263,exact_distance_minus_5cm,2.5,12.0,1.0859638119918522,3.694822225952521e-13,2.4868995751603507e-13,0.0,3.694822225952521e-13,0.0,0.44444444444444087,0.6666666666666682,0.6666666666666599,1.108842212518745,1.1068667032983617,1.5513832643297385,-1.108842212518745,6.00259728894366e-17,5.551115123125783e-16,0.3333333333333333,1.4385777663920138,0.7150344836980161,1.0859638119918522
mild_diagonal,2.5,2.5,vertical,19,0.0,9.5,9.5,2.5,12.0,12.257650672131263,exact_distance_plus_5cm,2.5,12.0,1.085963811991854,3.694822225952521e-13,2.4868995751603507e-13,0.0,3.694822225952521e-13,0.0,1.7777777777777635,1.3333333333333364,1.3333333333333197,1.1088422125187452,1.1068667032983612,1.5513832643297385,1.108842212518745,1.1786728807593275e-16,9.992007221626409e-16,0.3333333333333334,1.4385777663920134,0.7150344836980155,1.085963811991854
mild_diagonal,2.5,2.5,vertical,19,0.0,9.5,9.5,2.5,12.0,12.257650672131263,planar_no_correction,2.5,12.0,0.04979499869402038,1.525365552956913,0.8693217556547665,0.5087293219255571,1.5048075303945154,0.0,0.9540424147367098,0.9985667077068088,0.9554117991051911,0.05829923693444798,0.052500598718286814,0.1404099546456401,-0.05676799765151449,0.01126508488756789,0.044663529586728756,0.016380082544092622,0.1131833887129152,0.01444034214489155,0.04979499869402038
mild_diagonal,2.5,2.5,vertical,20,0.0,10.0,10.0,2.5,12.5,12.747548783981962,exact_true_distance,2.5,12.5,0.0,6.394884621840902e-13,3.268496584496461e-13,6.252776074688882e-13,3.979039320256561e-13,0.0,1.0000000000000044,1.000000000000008,0.9999999999999964,2.3244328215819257e-16,5.551115123125783e-17,9.155133597044475e-16,1.016102215180182e-16,5.844412845811539e-17,5.505520396446621e-16,6.694189217377934e-17,8.881784197001252e-16,0.0,0.0
mild_diagonal,2.5,2.5,vertical,20,0.0,10.0,10.0,2.5,12.5,12.747548783981962,exact_distance_minus_5cm,2.5,12.5,1.1308016197131967,9.663381206337363e-13,4.760636329592671e-13,9.663381206337363e-13,3.694822225952521e-13,0.0,0.4444444444444483,0.6666666666666754,0.6666666666666637,1.1529967548575863,1.1510538364568415,1.5957973736263795,-1.1529967548575863,5.722729944098384e-17,4.440892098500626e-16,0.33333333333333337,1.484448221912988,0.7588909650012692,1.1308016197131967
mild_diagonal,2.5,2.5,vertical,20,0.0,10.0,10.0,2.5,12.5,12.747548783981962,exact_distance_plus_5cm,2.5,12.5,1.1308016197131967,9.663381206337363e-13,4.760636329592671e-13,9.663381206337363e-13,3.694822225952521e-13,0.0,1.777777777777793,1.3333333333333508,1.3333333333333275,1.1529967548575868,1.1510538364568401,1.5957973736263806,1.1529967548575868,1.1367340574019823e-16,8.881784197001252e-16,0.3333333333333334,1.4844482219129893,0.7588909650012696,1.1308016197131967
mild_diagonal,2.5,2.5,vertical,20,0.0,10.0,10.0,2.5,12.5,12.747548783981962,planar_no_correction,2.5,12.5,0.05609721046385951,1.644473222632044,0.94748776418011,0.5285922892301755,1.6247175871944677,0.0,0.9504339158358225,0.9985654027733945,0.9517993645645116,0.06498069755880052,0.05886356907470026,0.15243558486707356,-0.06336537878668064,0.012185546678210793,0.04749975636643897,0.017634597818880937,0.12425160914056058,0.017238917748639143,0.05609721046385951
mild_diagonal,2.5,2.5,diagonal,0,0.0,0.0,0.0,2.5,2.5,3.5355339059327378,exact_true_distance,2.5,2.5,0.0,8.526512829121202e-14,5.684341886080802e-14,0.0,8.526512829121202e-14,0.0,1.0000000000000044,1.0000000000000036,1.0000000000000009,6.459383218040467e-17,5.551115123125783e-17,4.577566798522237e-16,-5.8183353026120645e-18,3.271534460877572e-17,3.751967237598433e-16,6.276165691995438e-17,2.220446049250313e-16,5.551115123125783e-17,0.0
mild_diagonal,2.5,2.5,diagonal,0,0.0,0.0,0.0,2.5,2.5,3.5355339059327378,exact_distance_minus_5cm,2.5,2.5,0.3088765840464717,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,5.684341886080802e-14,0.0,0.4444444444444465,0.666666666666669,0.6666666666666674,0.38636601821134264,0.4013186984618008,0.8082567726407253,-0.38636601821134264,3.062339033290408e-17,3.885780586188048e-16,0.33333333333333337,0.6649383353840974,0.18519416599597935,0.3088765840464717
mild_diagonal,2.5,2.5,diagonal,0,0.0,0.0,0.0,2.5,2.5,3.5355339059327378,exact_distance_plus_5cm,2.5,2.5,0.3088765840464716,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,5.684341886080802e-14,0.0,1.7777777777777857,1.333333333333338,1.3333333333333348,0.3863660182113426,0.401318698461801,0.808256772640725,0.3863660182113426,6.133243328240903e-17,8.326672684688674e-16,0.33333333333333337,0.6649383353840974,0.18519416599597938,0.3088765840464716
mild_diagonal,2.5,2.5,diagonal,0,0.0,0.0,0.0,2.5,2.5,3.5355339059327378,planar_no_correction,2.5,2.5,0.001119622912454363,0.11540641718050892,0.05452895003590186,0.10901351313555097,0.0818900523709658,0.0,0.995248990874609,0.9986839211534385,0.9965605431247334,0.0036531376154040228,0.002532169632839711,0.019804731517968747,-0.0034840275374228295,0.0009824886691974927,0.007759762845106552,0.0023441116362832915,0.011081386416259857,0.0002416672874087622,0.001119622912454363
mild_diagonal,2.5,2.5,diagonal,1,0.35355339059327373,0.35355339059327373,0.49999999999999994,2.853553390593274,2.853553390593274,4.035533905932738,exact_true_distance,2.853553390593274,2.853553390593274,2.482534153247273e-16,4.121147867408581e-13,2.2026824808563106e-13,1.7053025658242404e-13,3.979039320256561e-13,0.0,1.0000000000000018,1.0000000000000067,0.9999999999999951,1.02200261518058e-16,2.7755575615628914e-17,6.280369834735101e-16,1.9991498683085136e-17,4.5590985594829965e-17,6.148840488384371e-16,8.255643448074555e-17,4.440892098500626e-16,0.0,2.482534153247273e-16
mild_diagonal,2.5,2.5,diagonal,1,0.35355339059327373,0.35355339059327373,0.49999999999999994,2.853553390593274,2.853553390593274,4.035533905932738,exact_distance_minus_5cm,2.853553390593274,2.853553390593274,0.35267708856010993,8.526512829121202e-14,4.263256414560601e-14,0.0,5.684341886080802e-14,0.0,0.44444444444444553,0.6666666666666682,0.6666666666666667,0.41814200621097586,0.4385377798120417,0.8529414970488277,-0.41814200621097586,3.8207000769599233e-17,4.996003610813204e-16,0.3333333333333333,0.708121148840876,0.14151994332250986,0.35267708856010993
mild_diagonal,2.5,2.5,diagonal,1,0.35355339059327373,0.35355339059327373,0.49999999999999994,2.853553390593274,2.853553390593274,4.035533905932738,exact_distance_plus_5cm,2.853553390593274,2.853553390593274,0.3526770885601104,8.526512829121202e-14,4.263256414560601e-14,0.0,5.684341886080802e-14,0.0,1.7777777777777821,1.3333333333333364,1.3333333333333335,0.41814200621097586,0.4385377798120418,0.8529414970488288,0.41814200621097586,7.494603952576776e-17,9.43689570931383e-16,0.33333333333333337,0.7081211488408764,0.14151994332250986,0.3526770885601104
mild_diagonal,2.5,2.5,diagonal,1,0.35355339059327373,0.35355339059327373,0.49999999999999994,2.853553390593274,2.853553390593274,4.035533905932738,planar_no_correction,2.853553390593274,2.853553390593274,0.0016655412973235356,0.1503544881954042,0.07103775260229384,0.14200004463009464,0.1067205941404552,0.0,0.9938144040828436,0.9982855528033999,0.9955211725663058,0.004512379516932117,0.003284764101859973,0.023234942047974973,-0.004298206314397745,0.0012293212097562569,0.009098284400797853,0.002716899766490625,0.013396130781493956,0.00010787819031660906,0.0016655412973235356
mild_diagonal,2.5,2.5,diagonal,2,0.7071067811865475,0.7071067811865475,0.9999999999999999,3.2071067811865475,3.2071067811865475,4.535533905932738,exact_true_distance,3.2071067811865475,3.2071067811865475,1.5700924586837752e-16,1.9895196601282805e-13,8.526512829121202e-14,1.5631940186722204e-13,1.4210854715202004e-13,0.0,0.999999999999999,1.0000000000000016,0.9999999999999974,1.4954229142778548e-16,1.1443916996305594e-16,7.021666937153402e-16,6.220317683579204e-17,5.930308680391944e-17,5.116531062782726e-16,1.065789326456082e-16,4.440892098500626e-16,0.0,1.5700924586837752e-16
mild_diagonal,2.5,2.5,diagonal,2,0.7071067811865475,0.7071067811865475,0.9999999999999999,3.2071067811865475,3.2071067811865475,4.535533905932738,exact_distance_minus_5cm,3.2071067811865475,3.2071067811865475,0.3965247630823053,2.8421709430404007e-13,1.1368683772161603e-13,2.4158453015843406e-13,2.2737367544323206e-13,0.0,0.44444444444444464,0.6666666666666687,0.6666666666666649,0.45286641653982607,0.4746084246384898,0.8977422476662568,-0.452866416539826,4.3992164247485004e-17,3.3306690738754696e-16,0.3333333333333333,0.751472140639481,0.09786459254319162,0.3965247630823053
mild_diagonal,2.5,2.5,diagonal,2,0.7071067811865475,0.7071067811865475,0.9999999999999999,3.2071067811865475,3.2071067811865475,4.535533905932738,exact_distance_plus_5cm,3.2071067811865475,3.2071067811865475,0.3965247630823057,2.8421709430404007e-13,1.1368683772161603e-13,2.4158453015843406e-13,2.2737367544323206e-13,0.0,1.7777777777777786,1.3333333333333375,1.3333333333333297,0.4528664165398261,0.4746084246384899,0.897742247666256,0.4528664165398261,8.596204312809334e-17,6.106226635438361e-16,0.3333333333333334,0.7514721406394801,0.09786459254319169,0.3965247630823057
mild_diagonal,2.5,2.5,diagonal,2,0.7071067811865475,0.7071067811865475,0.9999999999999999,3.2071067811865475,3.2071067811865475,4.535533905932738,planar_no_correction,3.2071067811865475,3.2071067811865475,0.002365389092851976,0.1899174192776627,0.08972434313200495,0.17932807194790712,0.13484804558299857,0.0,0.992192497576246,0.9978345769430373,0.9943456766310139,0.005533765759406011,0.0042234664316058825,0.027043443197188988,-0.005262603502495125,0.0015382532740673542,0.010582886921002626,0.0031375693275932162,0.01603831770227447,3.5683179793778644e-05,0.002365389092851976
mild_diagonal,2.5,2.5,diagonal,3,1.0606601717798212,1.0606601717798212,1.4999999999999998,3.560660171779821,3.560660171779821,5.035533905932737,exact_true_distance,3.560660171779821,3.560660171779821,1.1102230246251565e-16,3.126388037344441e-13,1.4210854715202004e-13,3.126388037344441e-13,1.4210854715202004e-13,0.0,1.0000000000000018,1.0000000000000036,0.9999999999999982,1.3260447539017313e-16,1.1102230246251565e-16,6.280369834735101e-16,8.221387149015089e-17,5.4374070292504764e-17,4.1893614063698705e-16,8.778511667329713e-17,4.440892098500626e-16,0.0,1.1102230246251565e-16
mild_diagonal,2.5,2.5,diagonal,3,1.0606601717798212,1.0606601717798212,1.4999999999999998,3.560660171779821,3.560660171779821,5.035533905932737,exact_distance_minus_5cm,3.560660171779821,3.560660171779821,0.4404255216706836,2.4158453015843406e-13,1.1368683772161603e-13,2.4158453015843406e-13,1.1368683772161603e-13,0.0,0.4444444444444465,0.6666666666666695,0.6666666666666669,0.490074854591064,0.5128222209434828,0.9426653838729643,-0.490074854591064,4.2011834473303273e-17,3.3306690738754696e-16,0.3333333333333333,0.7950407512686587,0.05422228825858189,0.4404255216706836
mild_diagonal,2.5,2.5,diagonal,3,1.0606601717798212,1.0606601717798212,1.4999999999999998,3.560660171779821,3.560660171779821,5.035533905932737,exact_distance_plus_5cm,3.560660171779821,3.560660171779821,0.4404255216706837,2.4158453015843406e-13,1.1368683772161603e-13,2.4158453015843406e-13,1.1368683772161603e-13,0.0,1.7777777777777857,1.333333333333339,1.3333333333333337,0.4900748545910641,0.5128222209434826,0.9426653838729632,0.4900748545910641,8.178354343472275e-17,7.771561172376096e-16,0.33333333333333337,0.795040751268659,0.05422228825858188,0.4404255216706837
