gaze_az_deg,gaze_el_deg,median_abs_delta_po_deg,p90_abs_delta_po_deg,fraction_abs_delta_po_gt_threshold,median_signed_delta_po_deg,median_circular_variance_change,median_tuning_strength_change,median_abs_tuning_strength_change
4.0,4.5,10.933337413785836,36.50684262808415,0.5233333333333333,0.1437742555485073,0.004557785783548596,-0.004557785783548596,0.06607262029539696
4.5,4.5,11.369880748955609,34.86358011974676,0.53,-0.35535687430135,0.005733527570607133,-0.005733527570607133,0.07030733748559742
5.0,4.5,12.110014084480184,33.17557935501933,0.5566666666666666,-0.7998751687096046,0.004626025048100224,-0.004626025048100224,0.07352059348466666
0.0,5.0,10.12751045577157,40.687369757188385,0.5,-1.0192403819622058,0.011050522434264964,-0.011050522434264964,0.06777117523318743
0.5,5.0,10.047674515721269,39.07659692599542,0.5,-1.2208812454161375,0.007217611782232736,-0.007217611782232736,0.0678147546888554
1.0,5.0,9.465413024387317,40.48746206127717,0.49666666666666665,-1.3083786895144414,0.006206921168413371,-0.006206921168413371,0.06710781701309942
1.5,5.0,9.063239865349942,41.76219440433179,0.48,-1.3995626272713082,0.009859736683948461,-0.009859736683948461,0.07189074385723748
2.0,5.0,9.231236540410592,39.54387520479012,0.48333333333333334,-1.4188686196245897,0.0032396471224081513,-0.0032396471224081513,0.07547585780235955
2.5,5.0,9.898755695228502,38.78181666761768,0.49333333333333335,-0.7839950951624814,0.00473388736827185,-0.00473388736827185,0.06971268507870954
3.0,5.0,10.56842429790646,37.29974969480896,0.52,-0.7063606482710725,0.010543954994465032,-0.010543954994465032,0.06716729286265122
3.5,5.0,10.967230287075552,39.17938769566776,0.5133333333333333,-0.4753519287311292,0.008692362754315341,-0.008692362754315341,0.07356192008293433
4.0,5.0,11.722479157490227,38.58382138894037,0.5366666666666666,-0.4068807751608574,0.008098606519040985,-0.008098606519040985,0.0671028668841453
4.5,5.0,12.232254050979492,35.24322408673876,0.56,-0.6445878457166998,0.004065914817398597,-0.004065914817398597,0.07175416502755289
5.0,5.0,12.389048535437524,33.56306548543893,0.5566666666666666,-1.2414082167394156,0.0028317722645432863,-0.0028317722645432863,0.08232209219628073
